id	mode	source	genre	condition	raw	source_file	source_line	document	identity	source_role
0ae2088432e051ed5790c7434ce5d8f9871fca65ab30a0dd784e6518930406eb	english	en-conversation	conversation	transpose	ilke	docs/language-contract-benchmark/inputs.tsv	66	GUM_conversation_toys	GUM_conversation_toys-93:2	reused-regression; upstream role not encoded in this TSV
0bbb51e2c02254db5d1591121affb83da1f576dce2f0ee45de7fff2008eed279	english	en-conversation	conversation	transpose	antbiiotics	docs/language-contract-benchmark/inputs.tsv	646	GUM_conversation_vet	GUM_conversation_vet-16:6	reused-regression; upstream role not encoded in this TSV
0cda8e675f58d2b6854facd84e8d541ec110bbf6d8059e2634662eae47dbd661	english	en-conversation	conversation	transpose	ofrth	docs/language-contract-benchmark/inputs.tsv	184	GUM_conversation_atoms	GUM_conversation_atoms-53:21	reused-regression; upstream role not encoded in this TSV
0d1e940a464e6d1159a32e90c5e15b8e5fefb5a0717b3ecbffe00f09a0e777df	english	en-conversation	conversation	transpose	teh	docs/language-contract-benchmark/inputs.tsv	267	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-41:14	reused-regression; upstream role not encoded in this TSV
0de339075063f98037b309b0f0c0162cffbc0c3c03e1140aaa79b28209a7f244	english	en-conversation	conversation	transpose	ahve	docs/language-contract-benchmark/inputs.tsv	679	GUM_conversation_vet	GUM_conversation_vet-96:11	reused-regression; upstream role not encoded in this TSV
0e8b21ae141eadcf3a355e43889cda90c648441fded168661a48fc218c0df031	english	en-conversation	conversation	transpose	htat	docs/language-contract-benchmark/inputs.tsv	382	GUM_conversation_scientist	GUM_conversation_scientist-76:14	reused-regression; upstream role not encoded in this TSV
0e9b6a42d18fd829ef0c43120e6c2c23dd95aadd8d27bfc3cdf6f1e71f35254c	english	en-conversation	conversation	transpose	waht	docs/language-contract-benchmark/inputs.tsv	226	GUM_conversation_blacksmithing	GUM_conversation_blacksmithing-100:0	reused-regression; upstream role not encoded in this TSV
0eabe0867f4e00d9c33996079bd02570da56c192bb58bfe71890728a619c65fc	english	en-conversation	conversation	transpose	skpi	docs/language-contract-benchmark/inputs.tsv	460	GUM_conversation_erasmus	GUM_conversation_erasmus-50:2	reused-regression; upstream role not encoded in this TSV
0f236deaf7607b849833ed7ba08ea903f7560104ce2837aff7e1566495d85a2c	english	en-conversation	conversation	transpose	iar	docs/language-contract-benchmark/inputs.tsv	127	GUM_conversation_atoms	GUM_conversation_atoms-48:5	reused-regression; upstream role not encoded in this TSV
0046e0be72f6933a987dcd09d98ed90231545456fef5f46e6ad5a4e84cd989be	english	en-essay	essay	full	hole	docs/language-contract-benchmark/inputs.tsv	983	GUM_essay_distraction	GUM_essay_distraction-8:21	reused-regression; upstream role not encoded in this TSV
0158ad32227dafe44e8b9f4522db05cb71d39a7da1e43601ef7e8883568fdbca	english	en-essay	essay	full	robert	docs/language-contract-benchmark/inputs.tsv	758	GUM_essay_sexlife	GUM_essay_sexlife-41:13	reused-regression; upstream role not encoded in this TSV
0737148c57efac8809be4d54d3b4cefb8cc33a9ccd42c150efaf0cf440a0ac33	english	en-essay	essay	full	labrador	docs/language-contract-benchmark/inputs.tsv	867	GUM_essay_evolved	GUM_essay_evolved-24:9	reused-regression; upstream role not encoded in this TSV
07853ea049af21338441505c110321491227f6928c92a60842346f3343724d06	english	en-essay	essay	full	your	docs/language-contract-benchmark/inputs.tsv	966	GUM_essay_distraction	GUM_essay_distraction-22:18	reused-regression; upstream role not encoded in this TSV
092a0cb5b7c3434ea9a24fd55d16ed64bfcb6c7ef55608fbcdb39c5ac7482236	english	en-essay	essay	full	simple	docs/language-contract-benchmark/inputs.tsv	939	GUM_essay_distraction	GUM_essay_distraction-13:11	reused-regression; upstream role not encoded in this TSV
0a1b957dc78933fef91fbcedf23165a66d0998bc5588a569171c4346aa94d0e9	english	en-essay	essay	full	history	docs/language-contract-benchmark/inputs.tsv	831	GUM_essay_evolved	GUM_essay_evolved-3:5	reused-regression; upstream role not encoded in this TSV
0d9d4aa5e95afd50598c8177f812b732a26fe684d83e1f09edb0ecfa988857c3	english	en-essay	essay	full	is	docs/language-contract-benchmark/inputs.tsv	767	GUM_essay_sexlife	GUM_essay_sexlife-41:15	reused-regression; upstream role not encoded in this TSV
10745c3c5484702e008159d997f842b7fc506bb68c8d579ddf9a5939eb38f0ca	english	en-essay	essay	full	miles	docs/language-contract-benchmark/inputs.tsv	873	GUM_essay_evolved	GUM_essay_evolved-23:6	reused-regression; upstream role not encoded in this TSV
10af3f7720ffd748735805759e7b48ffd5a88cb17bed275c8acac0f930c9e419	english	en-essay	essay	full	what	docs/language-contract-benchmark/inputs.tsv	891	GUM_essay_evolved	GUM_essay_evolved-15:0	reused-regression; upstream role not encoded in this TSV
1304f34def47591d319e9c03df832f4cdfaae707917ce6f74091245dcf5ce881	english	en-essay	essay	full	romantic	docs/language-contract-benchmark/inputs.tsv	782	GUM_essay_sexlife	GUM_essay_sexlife-28:18	reused-regression; upstream role not encoded in this TSV
14f130daff20c60307af34162a9f7e281629c16379d42efa61a7d0e6c417580b	english	en-essay	essay	full	calories	docs/language-contract-benchmark/inputs.tsv	850	GUM_essay_evolved	GUM_essay_evolved-25:1	reused-regression; upstream role not encoded in this TSV
16aa2f4bb4a847920f19afa030c2c56249de80297d2c12e9ac5f4944830cedac	english	en-essay	essay	full	with	docs/language-contract-benchmark/inputs.tsv	717	GUM_essay_sexlife	GUM_essay_sexlife-27:3	reused-regression; upstream role not encoded in this TSV
1e1ae1b277ce6b09aa4208d0dd12a834ade8443f4b54f296db24ff86b4e8b86d	english	en-essay	essay	full	yourself	docs/language-contract-benchmark/inputs.tsv	952	GUM_essay_distraction	GUM_essay_distraction-24:1	reused-regression; upstream role not encoded in this TSV
20999102696a0b71d40309d40457240afc2ece61e7c9a78f4bd12b54f96c0526	english	en-essay	essay	full	we	docs/language-contract-benchmark/inputs.tsv	860	GUM_essay_evolved	GUM_essay_evolved-8:23	reused-regression; upstream role not encoded in this TSV
224a6c861e6a331f761173bac3f1708e29006f5aab53b9923a70b37ff8589810	english	en-essay	essay	full	the	docs/language-contract-benchmark/inputs.tsv	929	GUM_essay_distraction	GUM_essay_distraction-1:2	reused-regression; upstream role not encoded in this TSV
22c8cee2503396aaf91fbd327f9e197a0f17802ef61c235de41ddd1d436d9913	english	en-essay	essay	full	life	docs/language-contract-benchmark/inputs.tsv	744	GUM_essay_sexlife	GUM_essay_sexlife-31:16	reused-regression; upstream role not encoded in this TSV
0360e402613ecf70ae13fcd952516151c0f0163f2b077911eef9d4d219e7519f	english	en-essay	essay	half	th	docs/language-contract-benchmark/inputs.tsv	1074	GUM_essay_dividends	GUM_essay_dividends-44:5	reused-regression; upstream role not encoded in this TSV
05b4e2909dd4bc18984b5f56e9ee9b0436a40f707b63af6d7d4573256f8c96fe	english	en-essay	essay	half	mu	docs/language-contract-benchmark/inputs.tsv	898	GUM_essay_distraction	GUM_essay_distraction-32:10	reused-regression; upstream role not encoded in this TSV
09c8de45f174b40d46bd6ff0802c8cd47dd55a1b5137bc8137722adbaec0f937	english	en-essay	essay	half	wea	docs/language-contract-benchmark/inputs.tsv	1002	GUM_essay_dividends	GUM_essay_dividends-24:4	reused-regression; upstream role not encoded in this TSV
0a6400ec63935027cf61a5f97b7c50b3f0f7248e5e5e9df034184842ee969c01	english	en-essay	essay	half	sh	docs/language-contract-benchmark/inputs.tsv	1068	GUM_essay_dividends	GUM_essay_dividends-29:11	reused-regression; upstream role not encoded in this TSV
0b8ed4ad0fc73052c686ed5971e1d09ea1ca8353529d4708b09b0e035c87924d	english	en-essay	essay	half	roma	docs/language-contract-benchmark/inputs.tsv	783	GUM_essay_sexlife	GUM_essay_sexlife-28:18	reused-regression; upstream role not encoded in this TSV
0f64ad0a1ac319d3d2a3349aea7b847bf1e72a8460806cc5859cbf1751f0c7ec	english	en-essay	essay	half	fr	docs/language-contract-benchmark/inputs.tsv	987	GUM_essay_dividends	GUM_essay_dividends-33:9	reused-regression; upstream role not encoded in this TSV
1306c451c97d4c6f368ae0520453f735344e5c0ed8c0c4c8285e57e9085aad00	english	en-essay	essay	half	t	docs/language-contract-benchmark/inputs.tsv	930	GUM_essay_distraction	GUM_essay_distraction-1:2	reused-regression; upstream role not encoded in this TSV
1616a6924f359df7285835d7b426bee8d9992893b2409bd3c3da15fd310bf1bd	english	en-essay	essay	half	o	docs/language-contract-benchmark/inputs.tsv	789	GUM_essay_sexlife	GUM_essay_sexlife-15:10	reused-regression; upstream role not encoded in this TSV
16a9a5d8f9f47cd1833df4720bf4edd2b0dac178220125cf80e95b47c4019482	english	en-essay	essay	half	exer	docs/language-contract-benchmark/inputs.tsv	820	GUM_essay_evolved	GUM_essay_evolved-47:3	reused-regression; upstream role not encoded in this TSV
16c9e2fc7998688508ec553a0186bbeb3f02aa5d5c8ac1f675721952dca5ad08	english	en-essay	essay	half	a	docs/language-contract-benchmark/inputs.tsv	765	GUM_essay_sexlife	GUM_essay_sexlife-41:6	reused-regression; upstream role not encoded in this TSV
189bad677043b3af0e725c84cbd43c43020a1dbf27de24dd9a8934144578bf64	english	en-essay	essay	half	wh	docs/language-contract-benchmark/inputs.tsv	943	GUM_essay_distraction	GUM_essay_distraction-35:0	reused-regression; upstream role not encoded in this TSV
1c5b6ebd56530f2cb3aac45ba09edda088312e9bc1e842f283f40fc85b9a88f8	english	en-essay	essay	half	bri	docs/language-contract-benchmark/inputs.tsv	886	GUM_essay_evolved	GUM_essay_evolved-56:10	reused-regression; upstream role not encoded in this TSV
1d2a724b6649640071c33c09edbdb07415d7f1bd6ef0f027b54bcdc2b4551c0e	english	en-essay	essay	half	ha	docs/language-contract-benchmark/inputs.tsv	889	GUM_essay_evolved	GUM_essay_evolved-7:2	reused-regression; upstream role not encoded in this TSV
1da33f558c12190f46dfe44f7130a3d023fadbb5535afe1953435ce066e47548	english	en-essay	essay	half	li	docs/language-contract-benchmark/inputs.tsv	800	GUM_essay_sexlife	GUM_essay_sexlife-5:10	reused-regression; upstream role not encoded in this TSV
26aa3ae5b856d0963aaf10a92f9efd47fed73241cb1f32c1acfa2ab5a1c2b82f	english	en-essay	essay	half	eq	docs/language-contract-benchmark/inputs.tsv	1059	GUM_essay_dividends	GUM_essay_dividends-17:13	reused-regression; upstream role not encoded in this TSV
372150c305645e3809c4edffc61eab584341e9adfae92d2c4915d90c438aa28d	english	en-essay	essay	half	poss	docs/language-contract-benchmark/inputs.tsv	742	GUM_essay_sexlife	GUM_essay_sexlife-20:22	reused-regression; upstream role not encoded in this TSV
032754d93c4c08f74f8000dfdaf7aef85282aef7853ce2117cf28c20f247ca9d	english	en-essay	essay	transpose	aeg	docs/language-contract-benchmark/inputs.tsv	792	GUM_essay_sexlife	GUM_essay_sexlife-11:7	reused-regression; upstream role not encoded in this TSV
0a2bc2a5345cdf3964bf4c9c04a415e0cc4c278895df43d4c50ade010d9288a8	english	en-essay	essay	transpose	caloreis	docs/language-contract-benchmark/inputs.tsv	852	GUM_essay_evolved	GUM_essay_evolved-25:1	reused-regression; upstream role not encoded in this TSV
0b7f9fe7edd817a0ea2e2bd9e1d74e110b40f84264e5ac58fd9f842818b6d23f	english	en-essay	essay	transpose	hte	docs/language-contract-benchmark/inputs.tsv	982	GUM_essay_distraction	GUM_essay_distraction-34:35	reused-regression; upstream role not encoded in this TSV
12b360bb5e1e14754e10920119d53c631428e3693b3165903acb6be1532b8dcd	english	en-essay	essay	transpose	idae	docs/language-contract-benchmark/inputs.tsv	997	GUM_essay_dividends	GUM_essay_dividends-54:2	reused-regression; upstream role not encoded in this TSV
12b599e22d06985c80f2f33e03ad5af14626d857526c82ea7a9aa7d522f21329	english	en-essay	essay	transpose	amil	docs/language-contract-benchmark/inputs.tsv	731	GUM_essay_sexlife	GUM_essay_sexlife-19:21	reused-regression; upstream role not encoded in this TSV
13f1d37727e5aac630348d4f768e7b0e5bb214c8b1cee2cfc8eb3c5e5e4916ff	english	en-essay	essay	transpose	romo	docs/language-contract-benchmark/inputs.tsv	925	GUM_essay_distraction	GUM_essay_distraction-32:13	reused-regression; upstream role not encoded in this TSV
15dc5b81fd45e3e404c7341163b8f6080409c47496588c4997b41cf07c846ccc	english	en-essay	essay	transpose	yuo	docs/language-contract-benchmark/inputs.tsv	841	GUM_essay_evolved	GUM_essay_evolved-43:4	reused-regression; upstream role not encoded in this TSV
1613fb421cd5ea9989a4f69d9a983d41633c82dc098cd45661cf6cfcffa6848f	english	en-essay	essay	transpose	yoru	docs/language-contract-benchmark/inputs.tsv	936	GUM_essay_distraction	GUM_essay_distraction-28:31	reused-regression; upstream role not encoded in this TSV
176750ae286ecaa4a5bcf7c3ca3366a64100cbe2433a8a8997416b66f3dd969f	english	en-essay	essay	transpose	logso	docs/language-contract-benchmark/inputs.tsv	1018	GUM_essay_dividends	GUM_essay_dividends-3:3	reused-regression; upstream role not encoded in this TSV
198933cdf21353219865e34479980e506c7dfbcb7f745fd8cb5656ef697861d8	english	en-essay	essay	transpose	psycihatrist	docs/language-contract-benchmark/inputs.tsv	847	GUM_essay_evolved	GUM_essay_evolved-8:2	reused-regression; upstream role not encoded in this TSV
1be67fca50c8200745534889e7727461bb21d1d0c2bde84e9f4d456a62ade2d2	english	en-essay	essay	transpose	fra	docs/language-contract-benchmark/inputs.tsv	836	GUM_essay_evolved	GUM_essay_evolved-5:5	reused-regression; upstream role not encoded in this TSV
1de1715a7107082c3baddf313c46d9dcccce5c5ea5e6b0578f243ec31d31a264	english	en-essay	essay	transpose	thier	docs/language-contract-benchmark/inputs.tsv	804	GUM_essay_sexlife	GUM_essay_sexlife-27:32	reused-regression; upstream role not encoded in this TSV
1feece42ee3661742a19232f55d329f26db41d373aea736f322d9245074b21f9	english	en-essay	essay	transpose	elecrtomagnetic	docs/language-contract-benchmark/inputs.tsv	1066	GUM_essay_dividends	GUM_essay_dividends-31:16	reused-regression; upstream role not encoded in this TSV
2342b110b12e0d322936276e570cf979f837140e8e30cd49c6cc79ee8b2943a8	english	en-essay	essay	transpose	quesitonnaires	docs/language-contract-benchmark/inputs.tsv	781	GUM_essay_sexlife	GUM_essay_sexlife-19:14	reused-regression; upstream role not encoded in this TSV
252d44fffe261c5bc7871ce5c36fd05fe137ab422c1b1bb841a1e27a2dc5c592	english	en-essay	essay	transpose	hloe	docs/language-contract-benchmark/inputs.tsv	985	GUM_essay_distraction	GUM_essay_distraction-8:21	reused-regression; upstream role not encoded in this TSV
2d4ec27cb8d6035bce868b71f53cffa212bcaa59454d6151b55a14486dab7174	english	en-essay	essay	transpose	irght	docs/language-contract-benchmark/inputs.tsv	1043	GUM_essay_dividends	GUM_essay_dividends-21:14	reused-regression; upstream role not encoded in this TSV
020930dda0059d3cc6325c471d7d3e4dea2d9dfed1eb00ac4be5e1aafc7c842d	english	en-reserved-conversation	conversation	full	for	docs/language-contract-benchmark/inputs.tsv	4064	GUM_conversation_christmas	GUM_conversation_christmas-67:4	reused-regression; upstream role not encoded in this TSV
020eff5c6c8164914b872e9b7bc8c72c8efc84c1d63415002313157deb731a23	english	en-reserved-conversation	conversation	full	in	docs/language-contract-benchmark/inputs.tsv	4196	GUM_conversation_family	GUM_conversation_family-106:4	reused-regression; upstream role not encoded in this TSV
022359c2334344f9771fe278f14899e85c28f50e4ff48e6cb67e870d1c55645c	english	en-reserved-conversation	conversation	full	tea	docs/language-contract-benchmark/inputs.tsv	4241	GUM_conversation_family	GUM_conversation_family-89:4	reused-regression; upstream role not encoded in this TSV
0413b852797e0c2f9b1e74d4854605fa2b3590eb588b34017db2733e879a1a29	english	en-reserved-conversation	conversation	full	he	docs/language-contract-benchmark/inputs.tsv	3959	GUM_conversation_christmas	GUM_conversation_christmas-20:2	reused-regression; upstream role not encoded in this TSV
06ae0825592d21a662ba6873a3989ab1acf6868ab6320284af162ada10c0fac2	english	en-reserved-conversation	conversation	full	bale	docs/language-contract-benchmark/inputs.tsv	4229	GUM_conversation_family	GUM_conversation_family-50:5	reused-regression; upstream role not encoded in this TSV
06b7930e290d06b01daea928d46e8de7404591ca9129285805d5aba0e2053e68	english	en-reserved-conversation	conversation	full	it	docs/language-contract-benchmark/inputs.tsv	4295	GUM_conversation_family	GUM_conversation_family-174:9	reused-regression; upstream role not encoded in this TSV
0a855c619a9997464a1bf27e15f8f41e6fad96d1e0d1c8115bf4753ae59fe227	english	en-reserved-conversation	conversation	full	did	docs/language-contract-benchmark/inputs.tsv	4493	GUM_conversation_grounded	GUM_conversation_grounded-101:1	reused-regression; upstream role not encoded in this TSV
0abe94d69e6044c160f0dd8d9624d973ba9c5e1c7ba34cc67b4deb351bce3c1e	english	en-reserved-conversation	conversation	full	hospital	docs/language-contract-benchmark/inputs.tsv	4298	GUM_conversation_family	GUM_conversation_family-164:4	reused-regression; upstream role not encoded in this TSV
0d7e8de9142e23dd1c7d154d06f5303466ad12291768c239345183e30056b1ed	english	en-reserved-conversation	conversation	full	oh	docs/language-contract-benchmark/inputs.tsv	4541	GUM_conversation_risk	GUM_conversation_risk-12:0	reused-regression; upstream role not encoded in this TSV
0f8d103449a5bc1c736803260f69553552ab844cdeba9739ad2963d7edc948b2	english	en-reserved-conversation	conversation	full	twenty	docs/language-contract-benchmark/inputs.tsv	4625	GUM_conversation_risk	GUM_conversation_risk-163:1	reused-regression; upstream role not encoded in this TSV
0ffe5236478a4e5e1f8c4caca32b6cea8808767d91db8c653a21242b5b776f43	english	en-reserved-conversation	conversation	full	you	docs/language-contract-benchmark/inputs.tsv	4583	GUM_conversation_risk	GUM_conversation_risk-141:0	reused-regression; upstream role not encoded in this TSV
12974ee5a5a8460e6d8382ed2124efe4cbec32f25898e3b6d0f93bf4c5b2eb84	english	en-reserved-conversation	conversation	full	call	docs/language-contract-benchmark/inputs.tsv	4367	GUM_conversation_grounded	GUM_conversation_grounded-24:10	reused-regression; upstream role not encoded in this TSV
13e990148ad0a3b95cf0c432c9dc5be20b463972eafaf1edf7f31f37b616498f	english	en-reserved-conversation	conversation	full	uh	docs/language-contract-benchmark/inputs.tsv	3950	GUM_conversation_christmas	GUM_conversation_christmas-197:0	reused-regression; upstream role not encoded in this TSV
14a96567de84385539f2397d298c5848a2cc538c626826548fd1509aca80f1fd	english	en-reserved-conversation	conversation	full	wonderful	docs/language-contract-benchmark/inputs.tsv	4013	GUM_conversation_christmas	GUM_conversation_christmas-19:1	reused-regression; upstream role not encoded in this TSV
14d5d64aa18bbd07e7100f81279b47f9c53cb95a36321e8dd9b28fde092c546b	english	en-reserved-conversation	conversation	full	well	docs/language-contract-benchmark/inputs.tsv	4316	GUM_conversation_grounded	GUM_conversation_grounded-75:0	reused-regression; upstream role not encoded in this TSV
152873368d3ed844f3098211dfd9343e0af2b4e239d0e78620daa6fc545d9050	english	en-reserved-conversation	conversation	full	my	docs/language-contract-benchmark/inputs.tsv	4364	GUM_conversation_grounded	GUM_conversation_grounded-81:0	reused-regression; upstream role not encoded in this TSV
008e737818ab9eae73da6d638bc838ef921017867e9c283270eb5d864e33657b	english	en-reserved-conversation	conversation	half	ov	docs/language-contract-benchmark/inputs.tsv	4527	GUM_conversation_risk	GUM_conversation_risk-130:5	reused-regression; upstream role not encoded in this TSV
0146e92252c597a1c50eca4a76d6f364e080b08f101f39a1333ee72556b75bc6	english	en-reserved-conversation	conversation	half	b	docs/language-contract-benchmark/inputs.tsv	4611	GUM_conversation_risk	GUM_conversation_risk-34:0	reused-regression; upstream role not encoded in this TSV
01e02a9f19d001dab3e498d94d35834d1840b7e8bfbc6af0dff061395bdf9c62	english	en-reserved-conversation	conversation	half	li	docs/language-contract-benchmark/inputs.tsv	4338	GUM_conversation_grounded	GUM_conversation_grounded-24:8	reused-regression; upstream role not encoded in this TSV
021abc433af2449a9d34f097677665474ad613457426d24deb550eb21e4ef7cf	english	en-reserved-conversation	conversation	half	t	docs/language-contract-benchmark/inputs.tsv	3948	GUM_conversation_christmas	GUM_conversation_christmas-28:2	reused-regression; upstream role not encoded in this TSV
02cd10ba7a904ad25dc776a888753a7c3cfe8673b54d07770c0eae5bca5e4035	english	en-reserved-conversation	conversation	half	wa	docs/language-contract-benchmark/inputs.tsv	4533	GUM_conversation_risk	GUM_conversation_risk-94:1	reused-regression; upstream role not encoded in this TSV
0325007c8c33fa71aaabf8e1a341393e41d2af8767f6006b66a8346511603d7b	english	en-reserved-conversation	conversation	half	wh	docs/language-contract-benchmark/inputs.tsv	3963	GUM_conversation_christmas	GUM_conversation_christmas-212:1	reused-regression; upstream role not encoded in this TSV
03c4c405913e7274cfac2879ba1c55f6ea51173fc02d05d18e35504e35a427b2	english	en-reserved-conversation	conversation	half	yo	docs/language-contract-benchmark/inputs.tsv	4449	GUM_conversation_grounded	GUM_conversation_grounded-10:0	reused-regression; upstream role not encoded in this TSV
09001f0c7accd11cc7fc67b93ad46f614238d14d6b4b58579d840ab294a02ee0	english	en-reserved-conversation	conversation	half	po	docs/language-contract-benchmark/inputs.tsv	4305	GUM_conversation_family	GUM_conversation_family-150:5	reused-regression; upstream role not encoded in this TSV
0937ec5320e6a6f0bd0da554f0b1c91689ff40f73cba455bcaac49330f5702f3	english	en-reserved-conversation	conversation	half	m	docs/language-contract-benchmark/inputs.tsv	3942	GUM_conversation_christmas	GUM_conversation_christmas-186:2	reused-regression; upstream role not encoded in this TSV
097dbcb0c1f5c14121ec720d1b5e35f29f58121d0570a8ec63c0716cd95b33e5	english	en-reserved-conversation	conversation	half	lea	docs/language-contract-benchmark/inputs.tsv	4440	GUM_conversation_grounded	GUM_conversation_grounded-74:5	reused-regression; upstream role not encoded in this TSV
09c3b41671763b5b42d75cd4e5e8e1879ac07e53a95e0cee075553dd27ad151b	english	en-reserved-conversation	conversation	half	th	docs/language-contract-benchmark/inputs.tsv	3927	GUM_conversation_christmas	GUM_conversation_christmas-113:0	reused-regression; upstream role not encoded in this TSV
0a952f448e71e324f4a618bbd07447aef5a0b54b66e50973ddbab3bb3d0e75e4	english	en-reserved-conversation	conversation	half	wi	docs/language-contract-benchmark/inputs.tsv	4089	GUM_conversation_christmas	GUM_conversation_christmas-94:4	reused-regression; upstream role not encoded in this TSV
0e19816adc4a1ab8168de4efefe95891c240e39ef8d02e07894a9b9e5d14f095	english	en-reserved-conversation	conversation	half	o	docs/language-contract-benchmark/inputs.tsv	4209	GUM_conversation_family	GUM_conversation_family-11:5	reused-regression; upstream role not encoded in this TSV
0e4f06fd14dd7fe66ef44ff81b8b8a093fe2b951faabb4e24039f40ffadeb1d6	english	en-reserved-conversation	conversation	half	uni	docs/language-contract-benchmark/inputs.tsv	4497	GUM_conversation_grounded	GUM_conversation_grounded-106:14	reused-regression; upstream role not encoded in this TSV
1437b12cb455c47412af1ac33d19834abc0928995282e6a2d1029c2bdd48bf17	english	en-reserved-conversation	conversation	half	i	docs/language-contract-benchmark/inputs.tsv	4002	GUM_conversation_christmas	GUM_conversation_christmas-71:0	reused-regression; upstream role not encoded in this TSV
1545f4b7bdb661b78f34df09ca1f2a1af22397bed6466f1c64f7a5296f6fdcc8	english	en-reserved-conversation	conversation	half	a	docs/language-contract-benchmark/inputs.tsv	4098	GUM_conversation_christmas	GUM_conversation_christmas-125:0	reused-regression; upstream role not encoded in this TSV
000672e9d756078074852ab67d94afa485413996c7cf6afeb8ab63fa7f449840	english	en-reserved-conversation	conversation	transpose	yaeh	docs/language-contract-benchmark/inputs.tsv	4303	GUM_conversation_family	GUM_conversation_family-109:4	reused-regression; upstream role not encoded in this TSV
0099df4b7a1eee6e64d5a3343182d29ad2578d207f4f0d41bc0416d46c9b81ba	english	en-reserved-conversation	conversation	transpose	till	docs/language-contract-benchmark/inputs.tsv	4051	GUM_conversation_christmas	GUM_conversation_christmas-156:1	reused-regression; upstream role not encoded in this TSV
01baf1c22ddcdcde15be27c95f52d68e508127c74600c67a67755e1c91c3da9c	english	en-reserved-conversation	conversation	transpose	liek	docs/language-contract-benchmark/inputs.tsv	4339	GUM_conversation_grounded	GUM_conversation_grounded-24:8	reused-regression; upstream role not encoded in this TSV
02c20968d6083b3388fd03a4b0aff99d8abc16ba4a06f72e3716ef835357d590	english	en-reserved-conversation	conversation	transpose	eahc	docs/language-contract-benchmark/inputs.tsv	4639	GUM_conversation_risk	GUM_conversation_risk-72:5	reused-regression; upstream role not encoded in this TSV
04bf6f97b191c93f5d21251a37681ff4b8d3fdb5fa459da15a88b3716a8a4317	english	en-reserved-conversation	conversation	transpose	tahts	docs/language-contract-benchmark/inputs.tsv	4333	GUM_conversation_grounded	GUM_conversation_grounded-147:2	reused-regression; upstream role not encoded in this TSV
04e8ad4f474a3d0184e511e8fc057da93efb11e078ad9c883ead594db3641f49	english	en-reserved-conversation	conversation	transpose	supopsed	docs/language-contract-benchmark/inputs.tsv	4321	GUM_conversation_grounded	GUM_conversation_grounded-47:3	reused-regression; upstream role not encoded in this TSV
0590f876941c0c65840d493a3ea213fbfc145700f629e201821acb1c6c852123	english	en-reserved-conversation	conversation	transpose	egt	docs/language-contract-benchmark/inputs.tsv	4288	GUM_conversation_family	GUM_conversation_family-103:1	reused-regression; upstream role not encoded in this TSV
075e55c50b50665a9a8d51f214e61e79244b8a0025a1831d4ad0880cff9fcb2e	english	en-reserved-conversation	conversation	transpose	thsi	docs/language-contract-benchmark/inputs.tsv	3967	GUM_conversation_christmas	GUM_conversation_christmas-50:7	reused-regression; upstream role not encoded in this TSV
07a8fd692f0df6640aa04e9a77fec2f6ebc34d70c1f1a062769faa409e497409	english	en-reserved-conversation	conversation	transpose	hwos	docs/language-contract-benchmark/inputs.tsv	3964	GUM_conversation_christmas	GUM_conversation_christmas-212:1	reused-regression; upstream role not encoded in this TSV
07c7d5fa8f073ac082badfd9747b7028ff7230ed0038907e16b613d1a2ef663e	english	en-reserved-conversation	conversation	transpose	yorue	docs/language-contract-benchmark/inputs.tsv	4450	GUM_conversation_grounded	GUM_conversation_grounded-10:0	reused-regression; upstream role not encoded in this TSV
08006cfeaa8e014d907c46af3692be267d03c21a5103974efd39e1c49709815a	english	en-reserved-conversation	conversation	transpose	oevr	docs/language-contract-benchmark/inputs.tsv	4528	GUM_conversation_risk	GUM_conversation_risk-130:5	reused-regression; upstream role not encoded in this TSV
09571ec623aab697846028766d51dba1159fa245e366ad69d04a4b6e6a8166d7	english	en-reserved-conversation	conversation	transpose	mh	docs/language-contract-benchmark/inputs.tsv	4222	GUM_conversation_family	GUM_conversation_family-27:0	reused-regression; upstream role not encoded in this TSV
09e8a44c21db7dafae51011014f951053da10424e7c1da8c90768da05d2fad92	english	en-reserved-conversation	conversation	transpose	nad	docs/language-contract-benchmark/inputs.tsv	4417	GUM_conversation_grounded	GUM_conversation_grounded-22:0	reused-regression; upstream role not encoded in this TSV
0a8a61d631c25a6c44e6cfe8e27fa975db057176690bcb44c04bd6ccf32dc4f3	english	en-reserved-conversation	conversation	transpose	ilke	docs/language-contract-benchmark/inputs.tsv	4384	GUM_conversation_grounded	GUM_conversation_grounded-90:2	reused-regression; upstream role not encoded in this TSV
0b58bc0a6fdf7e53a13669e22e693a182567fe4486b1125adc7a73c9fcf65e6f	english	en-reserved-conversation	conversation	transpose	alawys	docs/language-contract-benchmark/inputs.tsv	4135	GUM_conversation_family	GUM_conversation_family-136:1	reused-regression; upstream role not encoded in this TSV
0b8fda7af0aa35456c3aba78e33635f78c656f08eaf7c83c6b734828c570601b	english	en-reserved-conversation	conversation	transpose	wtih	docs/language-contract-benchmark/inputs.tsv	4540	GUM_conversation_risk	GUM_conversation_risk-148:1	reused-regression; upstream role not encoded in this TSV
0003897a9637b8739c2c00d69a41b3013287628f634691ca897758b170487b8e	japanese_english	asdc	service-roleplay	full	deha	docs/language-contract-benchmark/conversations/inputs.tsv	16902	asdc:073	10:1/clause	development; already evaluated
